id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
1768,1085,Lesson Outline on SANCTIFICATION (PPT),,1,https://docs.google.com/presentation/d/1cdFe1Qy2CpfUdeLmt7hXgE_v1tNo6cdH/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637973234
1769,1085,What is Sanctification? (Video clip),,1,https://youtu.be/AEmPy9RdoAA,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637940213
1770,1085,A short Study on Sanctification,,1,https://drive.google.com/file/d/1ZO16kml_Tb_bqHSVcIHQPaQbdsVI7_ST/view,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1604789560
1771,1085,Sanctification (video clip Ilustration),,1,https://youtu.be/hsS_K4O2wv4,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637939647
1772,1085,Teaching Outline on Sanctification Handout,,1,https://drive.google.com/file/d/1OHpuHTO5GtZR-R4z5j3pL9RwcEOHXftI/view,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638335197
1773,1085,A Study on SANCTIFICATION (Handout),,1,https://docs.google.com/document/d/1ZO16kml_Tb_bqHSVcIHQPaQbdsVI7_ST/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638133779
1774,1085,"Justification, Sanctification, Glorification - Understanding the Three Stages of Salvation (Video clip)",,1,https://youtu.be/_Yvf5lS_PkE,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637331242
1775,1085,TOPIC 6 - HANDOUT (JUDGEMENT),,1,https://drive.google.com/drive/folders/1rwHgv-UnCeDVpZKq-t6II2rx3PrOzqg3,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1602326146
1776,1085,Choice NO.1  Watch The  Doctrine of Judgement of the Believers and Unbelievers (Individual video viewing and self study)Asynchronous Activity.,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><span class="""" style=""color: rgb(255, 51, 102);""><strong>CHOICE NO. 1&nbsp;</strong></span> &nbsp;Guide questions based on the video presentation&nbsp; &nbsp;(pts 10 seatwork due Dec. 19-20,2021).</p><p dir=""ltr"">1.&nbsp; What are the three types of Judgement? Write one or two lines statements to define each type.&nbsp;</p><p dir=""ltr"">2. Based on the video,&nbsp; conduct a self-assessment or self-evaluation on what type of judgement will you experience or are you belong? You may only choose two, you ought to be sure in your choices. Explain in two to three sentences.</p><br><p></p>",1,https://youtu.be/DYLXSSRGjyU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638748855
1777,1085,The Study of Judgement (PPT 1),,1,https://drive.google.com/file/d/1-_slRNc-5MQEOA4_HwR6q-Bz6HUn1_Uh/view,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638746658
1778,1085,"JESUS Is Coming, be Ready! (PPT 2)",,1,https://docs.google.com/presentation/d/1W74I746K6Q8jvha5zaWvrYqDlSqFWXB4/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638744471
1779,1085,7 na Katotohanan sa second coming,,1,https://youtu.be/h5uihadCuQM,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638746445
1780,1085,TOPIC 7  POWER POINT- THE MIGHTY ACTS OF GOD: THE LOVE OF GOD IS REVEALED IN SCRIPTURES (JUDGEMENT),,1,https://drive.google.com/drive/folders/15hBOPHDGFT-zoj8fTxhgfEVWPLcwqtYg,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1602389480
1781,1085,TOPIC 7  HANDOUT - THE MIGHTY ACTS OF GOD: THE LOVE OF GOD IS REVEALED IN SCRIPTURES (JUDGEMENT),,1,https://drive.google.com/drive/folders/1rwHgv-UnCeDVpZKq-t6II2rx3PrOzqg3,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1602389611
1782,1085,"CE_101 Announcement, Guidelines & Instructions",,1,https://drive.google.com/file/d/1fx9BwTylXfGCmj-ryejN-u4emg6qVVEq/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1605844675
1783,1085,CE_101 Final Project with mechanics,,1,https://drive.google.com/file/d/1lFKh7635cxUzKXC2dPfo4i_OnPHsbMr4/view,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1605845647
1784,1085,The Study/Doctrine of Judgement,,1,https://drive.google.com/file/d/1-_slRNc-5MQEOA4_HwR6q-Bz6HUn1_Uh/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1607653558
1785,1085,The Doctrine of the Judgment for the Believers and Unbelievers,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">Guide questions based on the video presentation</p><p dir=""ltr"">1.&nbsp; What are the three types of Judgement? Write one or two lines statements to define each type.&nbsp;</p><p dir=""ltr"">2. Based on the video,&nbsp; conduct a self-assessment or self-evaluation on what type of judgment will you experience or are you belong? You may only choose two, you ought to be sure in your choice.</p><br><p></p>",1,https://youtu.be/DYLXSSRGjyU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638886093
1786,1085,Judgement seat of Christ (video),,1,https://youtu.be/93KvBrI8_4k,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638884361
1787,1085,"CHOICE NO. 2  Watch the video on Jesus is Coming. Be Ready! (Asynchronous Activity, watch the video and answer the guide questions  briefly at the end (10pts)","<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 14.9208px; color: rgb(255, 51, 102);"" class=""""><strong>CHOICE NO. 2</strong></span><br></p>",1,https://youtu.be/sHSUgrnY-_U,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638748989
1788,1085,HEAVEN is REAL (Handout),"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><br></p><br><br><p></p>",1,https://drive.google.com/file/d/1nrfriYSLHDT_6eHdNlcoYPB62nbAxCnq/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638886185
1789,1085,The Doctrine of the Holy Spirit (PPT with video clip),,1,https://docs.google.com/presentation/d/1PHWrje09sri5FvOxlwj3DcTi5Sy-nne08pg-f9nXDB8/edit?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638800903
1790,1085,The Doctrine of the Holy TRINITY (HANDOUT),,1,https://drive.google.com/file/d/1S6hLKQP4QbwagrK1E5VEzJg6D-wl23ya/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638835992
1791,1085,The Doctrine of the Holy Spirit or Pneumatology (Handout),,1,https://drive.google.com/file/d/1X8y-IX7GWiRkaYTvuSbZsj2p4Iajiboz/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638838469
1792,1085,The Doctrine  of the HOLY SPIRIT,,1,https://drive.google.com/file/d/1agbTtdN-1njsW2fI1VM_HnFcSlFSV0DE/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1607401728
1793,1085,POINTERS to REVIEW for the FINAL EXAM ,"<p dir=""ltr"" style=""text-align: left;"">Pointers for Final EXAM</p><p dir=""ltr"" style=""text-align: left;"">1. Review your Midterm Exam (except the names of TUA administrators)</p><p dir=""ltr"" style=""text-align: left;"">2. Intro to the Bible (ppt)</p><p dir=""ltr"" style=""text-align: left;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; The central message of the Bible</p><p dir=""ltr"" style=""text-align: left;"">&nbsp; &nbsp; &nbsp; &nbsp; Keywords: Canon, Codex, Apocrypha,</p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: calc(0.90375rem + 0.045vw);"">3. Governance (PPT). Patriarchs, Judges, Kings, and prophets</span></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: calc(0.90375rem + 0.045vw);"">4. Redemption(PPT Q &amp; A handout). Redemption, Reconciliation, Regeneration.&nbsp;</span><span style=""font-size: calc(0.90375rem + 0.045vw);"">The miracles performed by Jesus. Take note of the supporting verses. What is the ABC of Salvation and supporting verses? 7 themes of the teaching of Redemption</span></p><p dir=""ltr"" style=""text-align: left;"">4. Sanctification (PPT). What is Sanctification, 4 stages of sanctification, What Sanctification affects?</p><p dir=""ltr"" style=""text-align: left;"">5. Judgement (PPT ).&nbsp;</p><p dir=""ltr"" style=""text-align: left;"">6. The Teaching/the doctrine of the Holy Spirit (PPT. &amp; handout).</p><p dir=""ltr"" style=""text-align: left;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Pneumatology,</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://docs.google.com/document/d/1862jxpIfsNMfDuO3zxEyyaINUs85Rjn41zL3xCNpA5A/edit?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1638886305
1794,1085,"CE_101 FINAL EXAM Dec. 15, 2021",,1,https://forms.gle/5tg7aGBaERe8MfeZ8,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1639545161
1795,1085,To the RESCUE,,1,https://youtu.be/v2TrfIi28mo,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1641768306
1796,548,"LORD, I am nothing without you (Country Gospel Album by Lifebreakthrough)",,1,https://www.youtube.com/watch?v=u801Z1PwK9Q,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1633575479
1797,548,LORD I am Nothing without YOU by Cordillera Music and Arts),,1,https://fb.watch/8sRdW8nHEW/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1633575359
1798,548,Your Learning Facilitator,,1,https://drive.google.com/drive/folders/1nMWeG9zcFZ2XUZOok7PGSEIgdMQL1oPW,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1629866254
1800,548,Choices that Shapes,,1,https://drive.google.com/file/d/1JlVE1NQkk1Gu7P_4m4L3Ttw_fqIR3AUP/view,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1630081151
1801,548,TUA Campus Tour,,1,https://www.youtube.com/watch?v=fI2NBD-1N_c&feature=youtu.be&fbclid=IwAR36ODWphaP3wK5VvtkqKSb_ecEPbXkVCBpHtHe4QdId1sddC4c73VdAkXM,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1598273655
1802,548,TRINITY HYMN,,1,https://www.youtube.com/watch?v=6FEji7BfuT8&feature=youtu.be&fbclid=IwAR31s-r0qsIcJ-ipUynrb_K4EqG7qAjBO3szVanCqXZI7TFYugkOR4akNLY,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1598273744
