id,course,name,introformat,alwaysshowdescription,nosubmissions,submissiondrafts,sendnotifications,sendlatenotifications,duedate,allowsubmissionsfromdate,grade,timemodified,requiresubmissionstatement,completionsubmit,cutoffdate,gradingduedate,teamsubmission,requireallteammemberssubmit,teamsubmissiongroupingid,blindmarking,hidegrader,revealidentities,attemptreopenmethod,maxattempts,markingworkflow,markingallocation,sendstudentnotifications,preventsubmissionnotingroup,activityformat,timelimit,submissionattachments
5844,421,ACTIVITY #8,1,1,0,0,0,0,1669129200,1668960000,40,1672721767,0,1,0,1670169600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5845,933,H KNEES TABATA ACTIVITY 2,1,1,0,0,0,0,1670256000,1669046400,100,1669037966,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5846,1467,H. KNEES SUBMISSION AREA ACTIVITY 2 ASYNCH.,1,1,0,0,0,0,1670256000,1669046400,100,1669041562,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5847,155,2 ACTIVITY SUBMISSION AREA,1,1,0,0,0,0,1670342400,1669046400,100,1669046620,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5848,437,2 ACTIVITY SUBMISSION AREA,1,1,0,0,0,0,1670342400,1669132800,100,1669046735,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5850,358,2 ACTIVITY SUBMISSION AREA,1,1,0,0,0,0,1670342400,1669132800,100,1669046735,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5851,388,SUBMIT YOUR LINK HERE FOR ACTIVITY 1  FROM      OCT. 5-12,1,1,0,0,0,0,1665417600,1664812800,100,1668089862,0,1,1668089820,1665849600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5852,388,SUBMIT YOUR LINK HERE FOR ACTIVITY 2 FROM OCT. 12-19 ASYNCH,1,1,0,0,0,0,1666022400,1664812800,100,1668089546,0,1,1668089520,1666195200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5853,388,SUBMIT YOUR ATTENDANCE AND PICTURE HERE FOR PE DAY,1,1,0,0,0,0,1666108800,1665504000,100,1665545355,0,1,0,1666713600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5854,388,2 ACTIVITY SUBMISSION AREA,1,1,0,0,0,0,1670342400,1669132800,100,1669046735,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5856,416,2 ACTIVITY SUBMISSION AREA,1,1,0,0,0,0,1670342400,1669132800,100,1669046735,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5857,787,"Issues, Trends in Nursing Practice/Education due 12.05.22",1,1,0,0,0,0,1670238000,1669046400,100,1669920368,0,1,1670238000,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5858,787,Career Plan for the next 5 years due 11.29,1,1,0,0,0,0,1669651200,1669046400,100,1669048831,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5859,329,TABATA TRIAL 1 SUBMISSION AREA,1,1,0,0,0,0,1669564740,1668960000,50,1669073308,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5860,329,FINAL EXAM SUBMISSION AREA,1,1,0,0,0,0,1670774340,1670342400,100,1669073279,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5861,296,TABATA TRIAL 1 SUBMISSION AREA,1,1,0,0,0,0,1669564740,1668960000,50,1669074831,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5862,296,FINAL EXAM SUBMISSION AREA,1,1,0,0,0,0,1670774340,1670342400,100,1669073279,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5863,642,L5-A1,1,1,0,1,0,0,1669305600,1668960000,100,1673910228,0,1,1673910180,1669996800,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5864,642,L5-A2,1,1,0,1,0,0,1669305600,1668960000,100,1673910272,0,1,1673910240,1669996800,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5865,840,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1668961020,100,1668992427,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5866,490,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670082120,1668960000,100,1668992427,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5867,173,ACT: Pathogenesis,1,0,0,0,0,0,1669867200,0,100,1670290401,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5868,954,Post Laboratory Activity on Miscellaneous Laboratory Techniques,1,1,0,0,0,0,1669478340,1669046400,10,1669080203,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5869,954,Post Laboratory Activity on Decalcification,1,1,0,0,0,0,1669478340,1669046400,10,1669080241,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5870,954,Post Laboratory Activity on Fresh Tissue Examination,1,1,0,0,0,0,1669478340,1669046400,10,1669080264,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5871,966,Post Laboratory Activity on Miscellaneous Laboratory Techniques,1,1,0,0,0,0,1669478340,1669046400,10,1669080305,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5872,966,Post Laboratory Activity on Decalcification,1,1,0,0,0,0,1669478340,1669046400,10,1669080326,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5873,966,Post Laboratory Activity on Fresh Tissue Examination,1,1,0,0,0,0,1669478340,1669046400,10,1669080362,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5874,138,L5-A1,1,1,0,1,0,0,1669304940,1668959340,100,1673261272,0,1,0,1669996140,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5875,138,L5-A2,1,1,0,1,0,0,1669304940,1668959340,100,1673261299,0,1,0,1669996140,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5877,1376,LOOPS -  November 22    checked already during class handson,1,1,0,0,0,0,1669093200,1669082400,50,1672200313,0,1,1669093200,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5878,1332,ACTIVITY 8,1,1,0,0,0,0,1669716000,1669089600,100,1669088981,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5879,616,JOURNAL FOR RESPIRATORY MEDICATIONS,1,1,0,0,0,0,1669737540,1669046400,100,1669089039,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5880,599,JOURNAL FOR RESPIRATORY MEDICATIONS,1,1,0,0,0,0,1669737540,1669046400,100,1669089360,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5881,634,JOURNAL FOR RESPIRATORY MEDICATIONS,1,1,0,0,0,0,1669737540,1669046400,100,1669089486,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5882,107,ACT: Pandemic Diseases,1,0,0,0,0,0,1669910340,0,100,1673225421,0,1,1669942140,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5883,420,EXAM QUESTIONNAIRE,1,1,0,0,0,0,1669100400,1669046400,30,1669094433,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5884,872,E-PORTFOLIO,1,1,0,0,0,0,1670687940,1669046400,100,1669102307,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5885,1559,2 BASIC POSITION SUBMISSION AREA,1,1,0,0,0,0,1669996800,1669046400,100,1669096172,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5886,1447,2 BASIC POSITION SUBMISSION AREA,1,1,0,0,0,0,1669996800,1669046400,100,1669096172,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5887,238,2 ACTIVITY HKNEES SUBMISSION AREA,1,1,0,0,0,0,1669996800,1669046400,100,1669097595,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5888,1285,Known Technopreneurs,1,1,0,0,0,0,1669093200,1669046400,100,1669097514,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5889,1387,2 BASIC POSITION SUBMISSION AREA,1,1,0,0,0,0,1669996800,1669046400,100,1669096172,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5890,1492,2 BASIC POSITION SUBMISSION AREA,1,1,0,0,0,0,1669996800,1669046400,100,1669096172,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5891,1317,Finals Activity # 2,1,1,0,0,0,0,1669113000,1669099800,100,1670896459,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5892,919,L5-A1,1,1,0,1,0,0,1669652220,1669047420,100,1673802919,0,1,1673802900,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5893,919,L5-A2,1,1,0,1,0,0,1669306620,1668961020,100,1673803002,0,1,1673802960,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5894,502,FINAL OUTPUT,1,1,0,0,0,0,1671378600,1670601600,100,1670552370,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5895,787,Asynchronous activity Ethicolegal cases /ethical dilemma due 11.27. 22,1,1,0,0,0,0,1669546800,1669096800,100,1669353182,0,1,1669546860,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5896,502,OUTPUTS 8,1,0,0,0,0,0,1670770800,1669702320,100,1670552429,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5897,502,OUTPUT 9,1,1,0,0,0,0,1671119940,1669737600,100,1670552517,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5898,471,FINAL OUTPUT,1,1,0,0,0,0,1670860800,1669737600,100,1669881922,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5899,471,OUTPUT 8,1,0,0,0,0,0,1670342400,1669824000,100,1669703010,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5900,471,OUTPUT 9,1,1,0,0,0,0,1670860800,1669737600,100,1669105659,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5901,869,FINAL OUTPUT,1,1,0,0,0,0,1671379140,1669737600,100,1670554991,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5902,869,OUTPUT 8,1,0,0,0,0,0,1670774400,1669737600,100,1670552150,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5903,869,OUTPUT 9,1,1,0,0,0,0,1671292800,1669737600,100,1670552213,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5904,1078,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1668961560,100,1669115958,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5905,1499,TABATA TRIAL 1 SUBMISSION AREA,1,1,0,0,0,0,1669564740,1669032480,50,1669116120,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5906,1499,FINAL EXAM SUBMISSION AREA,1,1,0,0,0,0,1670774340,1670414880,100,1669116170,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5907,617,TABATA TRIAL 1 SUBMISSION AREA,1,1,0,0,0,0,1669564740,1668442020,50,1669116300,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5908,617,FINAL EXAM SUBMISSION AREA,1,1,0,0,0,0,1670774340,1670342820,100,1669116331,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5909,917,Exercise 16,1,1,0,0,0,0,1671627300,1670994000,50,1670999092,0,1,0,1674485700,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5910,917,Exercise 17,1,1,0,0,0,0,1671638340,1671029700,50,1670999151,0,1,0,1674485700,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5911,917,Exercise 18,1,1,0,0,0,0,1671638340,1670994000,100,1670999209,0,1,0,1674485700,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5914,917,Exercise 34 - Blood,1,1,0,0,0,0,1675342500,1674053700,25,1668650466,0,1,0,1676904900,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5915,917,Exercise 35 - Structure of the Heart,1,1,0,0,0,0,1671638340,1671029700,65,1670999343,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5916,917,Exercise 37 - Pulse and Pressure,1,1,0,0,0,0,1671638340,1671029700,50,1670999389,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5917,917,Exercise 38 - Circulatory Pathway,1,1,0,0,0,0,1671292740,1670994000,80,1671078345,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5918,917,Lab Exercise 41,1,1,0,0,0,0,1644548100,1644504900,75,1641297741,0,1,0,1645714500,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
5919,917,Lab Exercise 44,1,1,0,0,0,0,1644548100,1644504900,100,1641298680,0,1,0,1645714500,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
5920,917,Exercise 47: Urinary System,1,1,0,0,0,0,1670687940,1670389200,60,1670557160,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5923,1671,Slogan Making,1,1,0,0,0,0,1668406980,1668388980,100,1617843236,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
5924,1272,Sample Assignment,1,1,0,0,0,0,1669651200,1669046400,100,1669122441,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5925,1861,ACTIVITY # 5,1,1,0,0,0,0,1669392000,1669046400,40,1669130299,0,1,0,1670256000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5928,240,FINAL OUTPUT,1,1,0,0,0,0,1670947200,1670601600,100,1669182139,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5929,433,PROMPTING & TASK ANALYSIS,1,1,0,0,0,0,1669453200,1669132800,40,1669166110,0,1,0,1670342400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5930,98,ACTIVITY 6 (REVIEW OF RELATED LITERATURE),1,1,0,0,0,0,1670576400,1669181400,80,1669168201,0,1,1670576400,0,1,0,0,0,0,0,none,-1,0,0,1,1,1,0,0
5931,98,ACTIVITY 7,1,1,0,0,0,0,1671006600,1669181400,40,1671603935,0,1,1671006600,0,1,0,0,0,0,0,none,-1,0,0,1,1,1,0,0
5932,202,Solve the following practice problems,1,1,0,0,0,0,1669305540,1669132800,100,1669173855,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5933,208,Activity: My Daily Meal Plan,1,1,0,0,0,0,1669305540,1669132800,50,1669181710,0,1,0,1670342400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5934,899,L5-A1,1,1,0,1,0,0,1669565820,1669133820,100,1673802257,0,1,1673802240,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5935,899,L5-A2,1,1,0,1,0,0,1669738620,1669133820,100,1673802325,0,1,1673802300,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5936,558,TCE 111:MIDTERM GRADE,1,0,0,0,0,0,0,0,100,1669209437,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5937,282,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670081160,1668959580,100,1669115958,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5938,1006,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1668961560,100,1669115958,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5939,821,Career Plan for the next 5 years due 11.30.22,1,1,0,0,0,0,1669737600,1669132800,100,1669619834,0,1,0,1670342400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5940,821,CAREER PLANNING AND  MAPPING due 12.02.22,1,1,0,0,0,0,1669978800,1669219200,100,1669619958,0,1,1669978800,1670342400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5941,821,Submission of any article on Issues and Trends in Nursing Dec. 5,1,1,0,0,0,0,1670238000,1669219200,100,1669882907,0,1,1670238000,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5942,517,ACT: Biochem of Immunity sheet and submission tab,1,0,0,0,0,0,1670144400,0,100,1669249460,0,1,1670515140,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5943,516,ACT: Biochem of Immunity,1,0,0,0,0,0,1670144400,0,100,1669249803,0,1,1670515140,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5944,575,ACT: Biochem of Immunity,1,0,0,0,0,0,1670144400,0,100,1669250337,0,1,1670515140,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5946,1033,FINAL EXAM DEC 2022,1,1,0,0,0,0,1670320800,1669564800,100,1669258636,0,1,1670320800,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5947,200,E-PORTFOLIO,1,1,0,0,0,0,1670686500,1669219200,100,1669263749,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5948,105,PRACTICAL TEST: TABATA HIGH KNEES,1,1,0,0,0,0,1669996740,1669219200,100,1669948916,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5949,349,LONG EXAM 3,1,1,0,0,0,0,1669275900,1669219200,40,1672750112,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5951,1282,TCE 111:MIDTERM GRADE,1,0,0,0,0,0,0,0,100,1669270426,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5952,1034,L5-A1,1,1,0,1,0,0,1669825560,1669220760,100,1673800132,0,1,1673800080,1669998360,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5953,1034,L5-A2,1,1,0,1,0,0,1669307160,1668961560,100,1673800150,0,1,1673800140,1669998360,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5954,1343,Finals Activity # 2,1,1,0,0,0,0,1669285800,1669219200,100,1669272481,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5955,1343,Finals Activity # 3,1,1,0,0,0,0,1669285800,1669219200,100,1669272546,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5956,1343,Finals Activity # 4,1,1,0,0,0,0,1669285800,1669219200,100,1669272610,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5957,1343,Finals Activity # 5,1,1,0,0,0,0,1669285800,1669219200,100,1669272702,0,1,0,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5958,1039,FINAL EXAM FOR DEC 2022,1,1,0,0,0,0,1670241600,1669564800,100,1669274455,0,1,1670241600,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5959,1041,"FINAL EXAM DEC 5, 2022",1,1,0,0,0,0,1670241600,1669564800,100,1669275250,0,1,1670241600,1670428800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5962,1556,OUTPUT 9,1,1,0,0,0,0,1670860800,1670256000,100,1670249835,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5963,1556,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670947200,1670601600,100,1669281390,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5964,1418,OUTPUT 9,1,1,0,0,0,0,1670860800,1670169600,100,1670249885,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5965,1418,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670947200,1670601600,100,1669281390,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5966,249,OUTPUT 9,1,1,0,0,0,0,1670874720,1670269920,100,1670249942,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5967,249,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670961120,1670442720,100,1669281873,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5968,240,OUTPUT 9,1,1,0,0,0,0,1670874720,1670442720,100,1669281841,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5969,240,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670961120,1670442720,100,1669281873,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5970,240,OUTPUT 9,1,1,0,0,0,0,1670860800,1670169600,100,1670249999,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5971,1321,OUTPUT 9,1,1,0,0,0,0,1670946180,1670254980,100,1670250047,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5972,1321,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1671032580,1670686980,100,1669282406,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5973,297,OUTPUT 9,1,1,0,0,0,0,1670874720,1670097120,100,1670249768,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5974,297,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670961120,1670615520,100,1669282584,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5975,1394,OUTPUT 9,1,1,0,0,0,0,1670860800,1670169600,100,1670250125,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5976,1394,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670947200,1670601600,100,1669282733,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5979,330,OUTPUT 9,1,1,0,0,0,0,1670874720,1670183520,100,1670250163,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5980,330,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670961120,1670615520,100,1669282584,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5981,1489,OUTPUT 9,1,1,0,0,0,0,1670860800,1670169600,100,1670250201,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5982,1489,FINAL MAJOR OUTPUT,1,1,0,0,0,0,1670947200,1670601600,100,1669283247,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5983,1416,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1669032060,100,1669293282,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5984,505,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1668960000,100,1669293367,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5985,126,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1669045740,100,1669293620,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5986,92,SUBMISSION AREA OF DIGITAL POSTER,1,1,0,0,0,0,1670083140,1669045740,100,1669293620,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5987,1126,Lesson 7:  Activity 1,1,1,0,0,0,0,1673344800,1673341200,20,1673273489,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5988,1126,Lesson 7: Activity 2,1,1,0,0,0,0,1673348400,1673344800,20,1673273464,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5989,1287,REVIEW QUESTIONS: MODULE 9 AND MODULE 10,1,0,0,0,0,0,0,0,80,1669311959,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5990,1299,REVIEW QUESTIONS: MODULE 9 AND MODULE 10,1,0,0,0,0,0,0,0,80,1669311856,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5991,1288,LONG TEST:  IMPROVING SECURITY OF AUTHENTICATION IN AN ADDS DOMAIN,1,0,0,0,0,0,0,0,80,1669312863,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5992,1300,LONG TEST:  IMPROVING SECURITY OF AUTHENTICATION IN AN ADDS DOMAIN,1,0,0,0,0,0,0,0,80,1669312904,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5993,1053,Assignment: Kitchen Pest Control,1,1,0,0,1,0,1670580000,1669359600,50,1670553838,0,1,0,1670601600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5994,1335,Methods of Tree Traversals  checked,1,1,0,0,0,0,1669352400,1669330800,50,1672663307,0,1,1669352400,1669384800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5995,902,L5-A1,1,1,0,1,0,0,1669825020,1669306620,100,1673803681,0,1,1673803620,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5996,902,L5-A2,1,1,0,1,0,0,1669825020,1669306620,100,1673803698,0,1,1673803680,1669997820,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
5998,486,ACT: Biochemistry of Development,1,0,0,0,0,0,1669723200,0,100,1669684774,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
5999,487,Group ACT:,1,0,0,0,0,0,1670677200,0,100,1670199875,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6000,369,Individual Activity,1,1,0,0,0,0,1669391940,1669305600,100,1669358915,0,1,0,1670515200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6001,181,Individual Activity,1,1,0,0,0,0,1669391940,1669305600,100,1669358915,0,1,0,1670515200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6002,1309,Methods of Tree Traversals  (SEATWORK)   Checked,1,1,0,0,0,0,1669388400,1669305600,50,1672654569,0,1,1669390320,1669460400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6003,1280,For_Do-while and While  checked Loops,1,1,0,0,0,0,1669995960,1669334400,50,1672196374,0,1,1669995960,1670515200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6006,655,DRUG STUDY,1,0,0,0,0,0,1671537600,0,100,1669432938,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6007,682,DRUG STUDY,1,0,0,0,0,0,1671537600,0,100,1669432851,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6008,1846,Take Home Examination,1,1,0,0,0,0,1670687940,1669996800,100,1669427199,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6009,1846,Reflection Paper for Health and Safety Management,1,1,0,0,0,0,1670083140,1669420800,100,1669427180,0,1,0,1670601600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6010,357,Literacy Lesson Plan,1,1,0,0,0,0,1670076000,1669392000,100,1669722726,0,1,0,1670601600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6011,357,Film analysis,1,1,0,0,0,0,1670684400,1669392000,100,1669436919,0,1,0,1671033600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
6012,211,Film analysis,1,1,0,0,0,0,1670684400,1669392000,100,1669722506,0,1,0,1671033600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
