id,category,sortorder,fullname,shortname,idnumber,summaryformat,format,showgrades,newsitems,relativedatesmode,marker,maxbytes,legacyfiles,showreports,visible,visibleold,downloadcontent,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,requested,enablecompletion,completionnotify,originalcourseid,showactivitydates,showcompletionconditions
1503,36,380084,Business Law (Obligations and Contracts) [2FM01],BAC_FINMA131 2FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1504,36,380083,Mandarin 1 [3FM01],FL_MAN101 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1505,36,380082,Cross-Cultural Studies and Communication [3FM01],CCSC100 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1506,36,380081,Special Topics in Financial Management [3FM01],FINMA_153 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1507,36,380080,Strategic Management [3FM01],CBME_101 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1508,36,380079,Good Governance and Social Responsibility [3FM01],BAC_FINMA154 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1509,36,380078,People and the Earth's Ecosystem [3FM01],GEC_CBMA111 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1510,36,380077,Capital Markets [3FM01],FINMA_151 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1511,36,380076,Investment and Portfolio Management [3FM01],FINMA_152 3FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1512,36,380075,Practicum 600 Hours [4FM01],PRACT_101 4FM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1513,36,380074,Legal Aspects of Real Estate [AREM(B)],AREM113 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1514,36,380073,Real Estate Marketing and Brokerage [AREM(B)],AREM112 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1515,36,380072,Real Estate Finance [AREM(B)],AREM114 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1516,36,380071,Fundamentals of Real Estate Management [AREM(B)],AREM111 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1517,36,380070,Ethical Standard For Real Estate Practice [AREM(B)],AREM117 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1518,36,380069,Real Estate Consulting [AREM(B)],AREM118 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1519,36,380068,Real Estate Planning and Development [AREM(B)],AREM115 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1520,36,380067,Real Estate Appraisal and Property Management [AREM(B)],AREM116 AREM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1521,36,380066,Basic Accounting [AREM(NB)],GECEL111 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1522,36,380065,Basic Finance [AREM(NB)],CBMA102 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1523,36,380064,Fundamentals of Real Estate Management [AREM(NB)],AREM111 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1524,36,380063,Real Estate Marketing and Brokerage [AREM(NB)],AREM112 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1525,36,380062,Legal Aspects of Real Estate [AREM(NB)],AREM113 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1526,36,380061,Real Estate Finance [AREM(NB)],AREM114 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1527,36,380060,Ethical Standard For Real Estate Practice [AREM(NB)],AREM117 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1528,36,380059,Real Estate Consulting [AREM(NB)],AREM118 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1529,36,380058,Real Estate Planning and Development [AREM(NB)],AREM115 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1530,36,380057,Real Estate Appraisal and Property Management [AREM(NB)],AREM116 AREM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1531,36,380056,Fundamentals of real Estate Management [2REM(B)],REM111 2REM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1532,36,380055,Real Estate Marketing and Brokerage [2REM(B)],REM112 2REM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1533,36,380054,Legal Aspects of Real Estate [2REM(B)],REM113 2REM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1534,36,380053,Real Estate Finance [2REM(B)],REM114 2REM(B) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1535,36,380052,Basic Accounting [2REM(NB)],GECEL111 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1536,36,380051,Basic Finance [2REM(NB)],CBMA102 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1537,36,380050,Fundamentals of real Estate Management [2REM(NB)],REM111 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1538,36,380049,Real Estate Marketing and Brokerage [2REM(NB)],REM112 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1539,36,380048,Legal Aspects of Real Estate [2REM(NB)],REM113 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1540,36,380047,Real Estate Finance [2REM(NB)],REM114 2REM(NB) 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1541,36,380046,Real Estate Consulting and Investment Analysis [3-3REM02],REM_123 3-3REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1542,36,380045,Principles of Ecology [3-3REM02],REM_124 3-3REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1543,36,380044,Real Estate Planning and Development [3-3REM02],REM_121 3-3REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1545,36,380043,Appraisal and Assessment in the Government Sector [4-4REM01],REM_131 4-4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1546,36,380042,Real Estate Consulting [4-4REM01],REM_114 4-4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1547,36,380041,Property and Management System [4-4REM01],REM_132 4-4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1548,36,380040,Real Estate Finance [4REM01],REM_133 4-4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1549,36,380039,Review3: Professional Practice [4-4REM02],REM_143 4-4REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1550,36,380038,Review4: Current Issues [4-4REM02],REM_144 4-4REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1551,36,380037,Review1: General/Fundamentals of Real Estate Service [4-4REM02],REM_141 4-4REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1552,36,380036,Review2: Special and Technical Knowledge [4-4REM02],REM_142 4-4REM02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1553,36,380035,Review1: General/Fundamentals of Real Estate Service [4-4REM03 ],REM_141 4-4REM03  1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1554,36,380034,Basic Management [4REM01],CBMA104 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1555,36,380033,Human Behavior in Organization [4REM01],HRDM121 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1556,36,380032,"Science, Technology and Society [4REM01]",GEC116 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1557,36,380031,Understanding the Self [4REM01],GEC111 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1558,36,380030,Readings in Philippine History [4REM01],GEC112 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1559,36,380029,Physical Activities Toward Health and Fitness 1 [4REM01] SAT. 8-10,PATHFIT1 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1560,36,380028,Basic Microeconomics [4REM01],CBMA101 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1561,36,380027,National Service Training Program 1 [4REM01],NSTP111 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1562,36,380026,Purposive Communication [4REM01],GEC114 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1563,36,380025,The First and Greatest Commandment and the Trinitian [4REM01],TCE111 4REM01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1564,36,380024,"Science, Technology and Society [OPEN]",GEC116 OPEN 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1565,36,380023,Essentials of Marketing [OPEN],MM111 OPEN 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1566,36,380022,Consumer Behavior [OPEN],MMELEC112 OPEN 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1567,36,380021,Data Analytics [OPEN],TIC114 OPEN 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1568,36,380020,Data Analytics Laboratory [OPEN],TIC114LAB OPEN 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1569,69,780001,Sample course,SampCourse,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1570,2,80001,TLC Faculty Tutorial,TLC_FTutorial,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1571,57,620020,Theoretical Foundations of Nursing [1NU14],NCM_100 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1572,57,620019,Theoretical Foundations of Nursing [1NU15],NCM_100 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1573,57,620018,[MC_101_LEC_1NU14] Anatomy & Physiology,MC_101_ 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1574,57,620017,[MC_101_LEC_1NU15] Anatomy & Physiology,MC_101_ 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1575,57,620016,[MC_101_LAB_1NU14] Anatomy & Physiology,MC_101_LAB 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1576,57,620015,[MC_101_LAB_1NU15] Anatomy & Physiology,MC_101_LAB 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1577,52,560001,Clinical Internship 1 [4MT01],INT_111 4MT01 1stSem_SY22-23,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1578,6,220007,Trinitian Guidance and Career Center,TGCC,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1579,57,620014,Understanding the Self [1NU14],GEC111 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1580,57,620013,Biochemistry Lec [1NU14],MC_102_* 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1581,57,620012,Biochemistry Lab [1NU14],MC_102_LAB* 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1582,57,620011,Physical Activities Toward Health and Fitness 1 [1NU14],PATHFIT1 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1583,57,620010,Readings in Philippine History [1NU14],GEC112 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1584,57,620009,National Service Training Program 1 [1NU14],NSTP111 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1585,57,620008,The First and Greatest Commandment and the Trinitian [1NU14],TCE111 1NU14 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1586,57,620007,Understanding the Self [1NU15],GEC111 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1587,57,620006,Biochemistry Lec [1NU15],MC_102_* 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1588,57,620005,Biochemistry Lab [1NU15],MC_102_LAB* 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1589,57,620004,Physical Activities Toward Health and Fitness 1 [1NU15]Tuesday 10:30AM-12:30PM,PATHFIT1 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1590,57,620003,Readings in Philippine History [1NU15],GEC112 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1591,57,620002,National Service Training Program 1 [1NU15],NSTP111 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1592,57,620001,The First and Greatest Commandment and the Trinitian [1NU15],TCE111 1NU15 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1593,26,250009,Physical Activities Toward Health and Fitness 1 [1RDT02]Friday 10:00AM-12:00NN,PATHFIT1 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1594,26,250008,National Service Training Program 1 [1RDT02],NSTP111 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1595,26,250007,Introduction to Radiologic Technology and Health Care [1RDT02],RDT101 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1596,26,250006,Mathematics in the Modern World [1RDT02],GEC113 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1597,26,250005,The First and Greatest Commandment and the Trinitian [1RDT02],TCE111 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1598,26,250004,Understanding the Self [1RDT02],GEC111 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1599,26,250003,Purposive Communication [1RDT02],GEC114 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1600,26,250002,Art Appreciation [1RDT02],GEC115 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1601,26,250001,Readings in Philippine History [1RDT02],GEC112 1RDT02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,0,0,,0,0,0,,,,0,1,0,,0,1
1602,36,380019,Philippine Administrative thoughts and Institutions [3BAPA01],BAPA_113 3BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1603,36,380018,Computer Fundamentals [3BAPA01],BAPA_114 3BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1604,36,380017,Introduction to Public Administration [3BAPA01],BAPA_111 3BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1605,36,380016,Introduction to Philippine Political System [3BAPA01],BAPA_112 3BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1606,36,380015,National Government Administration [PA121],PA121 4BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1607,36,380014,Local Government Administration [PA122],PA122 4BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1608,36,380013,Human Behavior in Organization [PA124],PA124 4BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1609,36,380012,Policy Formulation and Program Administration [PA123],PA123 4BAPA01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1610,42,440005,Fundamentals of Database Systems (Lec) [3ITMWS01],ITE_151 3ITMWS01 1stSem_SY22-23,,1,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,1,1
1611,70,740114, Foreign Language 7 (Nihongo 7) [Innovation],FL_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1612,70,740113, Foreign Language 7 (Nihongo 7) [Integrity],FL_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1613,70,740112,Christian Education 7  [Innovation],CE_07  Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1614,70,740111,Christian Education 7  [Integrity],CE_07  Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1615,70,740110,Edukasyon sa Pagpapakatao 7  [Innovation],ESP_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1616,70,740109,Edukasyon sa Pagpapakatao 7  [Integrity],ESP_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1617,70,740108, Foreign Language 8 (Nihongo 8) [Innovation],FL_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1618,70,740107, Foreign Language 8 (Nihongo 8) [Integrity],FL_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1619,70,740106,Christian Education 8 [Innovation],CE_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1620,70,740105,Christian Education 8 [Integrity],CE_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1621,70,740104,Edukasyon sa Pagpapakatao 8 [Innovation],ESP_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1622,70,740103,Edukasyon sa Pagpapakatao 8 [Integrity],ESP_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1623,70,740102, Foreign Language 9 (Nihongo 9) [Innovation],FL_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1624,70,740101, Foreign Language 9 (Nihongo 9) [Integrity],FL_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1625,70,740100,Christian Education 9 [Innovation],CE_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1626,70,740099,Christian Educatrion 9 [Integrity],CE_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1627,70,740098,Edukasyon sa Pagpapakatao 9 [Innovation],ESP_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1628,70,740097,Edukasyon sa Pagpapakatao 9 [Integrity],ESP_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1629,70,740096, Foreign Language 10 (Nihongo 10) [Innovation],FL_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1630,70,740095, Foreign Language 10 (Nihongo 10) [Integrity],FL_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1631,70,740094,Christian Education 10 [Innovation],CE_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1632,70,740093,Christian Education 10 [Integrity],CE_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1633,70,740092,Edukasyon sa Pagpapakatao 10 [Innovation],ESP_10 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1634,70,740091,Edukasyon sa Pagpapakatao 10 [Integrity],ESP_10 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1635,70,740090,Filipino 7 [Innovation],FIL_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1636,70,740089,Filipino 7 [Integrity],FIL_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1637,70,740088,English 7 [Innovation],ENG_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1638,70,740087,English 7 [Integrity],ENG_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1639,70,740086,Araling Panlipunan 7 [Innovation],AP_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1640,70,740085,Araling Panlipunan 7 [Integrity],AP_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1641,70,740084,Science 7 [Innovation],SCIE_07 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1642,70,740083,Science 7 [Integrity],SCIE_07 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1643,70,740082,Filipino 8 [Innovation],FIL_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1644,70,740081,Filipino 8 [Integrity],FIL_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1645,70,740080,English 8 [Innovation],ENG_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1646,70,740079,English 8 [Integrity],ENG_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1647,70,740078,Araling Panlipunan 8 [Innovation],AP_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1648,70,740077,Araling Panlipunan 8 [Integrity],AP_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1649,70,740076,Science 8 [Innovation],SCIE_08 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1650,70,740075,Science 8 [Integrity],SCIE_08 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1651,70,740074,Filipino 9 [Innovation],FIL_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1652,70,740073,Filipino 9 [Integrity],FIL_09 Integrity SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
1653,70,740072,English 9 [Innovation],ENG_09 Innovation SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
