id,course,name,intro,introformat,tobemigrated,legacyfiles,legacyfileslast,display,displayoptions,filterfiles,revision,timemodified
3937,931,The Brain and Cranial Nerves,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665627287
3938,137,MODULE 4: LEGAL ASPECTS OF INFORMATICS,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/1_WkUSc_T1yj4VB2d6L5P1Lw.png"" alt="""" width=""767"" height=""577"" role=""presentation"" class=""img-fluid atto_image_button_text-bottom""><br></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665628715
3939,116,MODULE 4. . SUPERVISION AND  LEADERSHIP (copy),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665007450
3940,116,MODULE 4. SUPERVISOR AS LEADERS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665634388
3941,1829,Introduction to Politics and Governance,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665637438
3942,1829,Political Ideologies,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665637505
3943,889,read and analyze,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1663730777
3944,889,read and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1663730769
3945,889,read and explore,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599209237
3946,889,read and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599209880
3947,889,read and discover,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599209724
3948,889,read and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1599209980
3949,889,read and analyze,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1603073489
3950,889,read and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1603073570
3951,889,read and analyze,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604823590
3952,889,read and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604823715
3953,889,read and analyze,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604825212
3954,889,explore and integrate,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1604885609
3955,889,read and analyze,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1620175471
3956,764,PERIOPERATIVE NURSING PART 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665645547
3957,812,LEARNING MATERIAL: Module 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665648717
3958,812,PPT PRESENTATION: Module 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665648759
3959,690,POSTPARTUM,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665660500
3960,678,POSTPARTUM,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665660641
3961,663,POSTPARTUM,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665660711
3963,1716,POINTERS TO REVIEW - Math 7,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665725204
3964,1717,POINTERS TO REVIEW - Math 7,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665725281
3965,1730,POINTERS TO REVIEW - Math 8,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665725549
3966,1731,POINTERS TO REVIEW - Math 8,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665725648
3967,764,PERIOPERATIVE AND POSTOPERATIVE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665726249
3968,877,Nervous System Ppt Part 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665734204
3969,877,Nervous System Ppt Part 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1665734248
3970,818,LEARNING MATERIAL: Module 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665736946
3971,818,PPT PRESENTATION: Module 4,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665736995
3972,381,The Concept of Instructional Design,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665741196
3973,1182,"Component of the PROPOSAL DEFENSE (Chapter 1, 2, & 3)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665742137
3975,1182,What to prepare for the Proposal Defense?,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665743179
3976,783,EMERGENCY NURSING RLE DAY 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665744832
3977,839,THE FALL:STORY OF ADAM AND EVE_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,4,1665370920
3978,839,THE FALL OF MAN(ADAM & EVE)_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665142651
3979,1829,"States, Nations and Globalization",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665793290
3980,473,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3981,483,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3982,493,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3983,499,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3984,509,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3985,519,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3986,533,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3987,543,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3988,553,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3989,559,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3990,569,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3991,578,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3992,592,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3993,1573,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3994,1574,MC101 Ana-Phy Midterm Examinations Pocket Guide (REVISED),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1665794293
3995,381,ICT Issues in Teaching and Learning part 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665797155
3996,1652,MGA DAPAT BALIK-ARALAN PAR sa UNANG MARKAHAN,"<p dir=""ltr"" style=""text-align: left;"">pdf</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665806107
3997,1644,MGA DAPAT BALIK-ARALAN PARA sa UNANG MARKAHAN,"<p dir=""ltr"" style=""text-align: left;"">pdf</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665806258
3998,1643,MGA DAPAT BALIK-ARALAN PARA sa UNANG MARKAHAN,"<p dir=""ltr"" style=""text-align: left;"">pdf</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665806258
3999,1636,MGA DAPAT BALIK-ARALAN PARA sa UNANG MARKAHAN,"<p dir=""ltr"" style=""text-align: left;"">pdf</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1665806579
4000,1635,MGA DAPAT BALIK-ARALAN PARA sa UNANG MARKAHAN,"<p dir=""ltr"" style=""text-align: left;"">pdf</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,3,1665806579
4001,271,Bipolar I and Bipolar II Disorders Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665822199
4002,667,MOTIVATION AND LITERACY OF ADULT POPULATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665822039
4003,271,Major Depressive Disorder Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665822152
4004,271,Persistent Depressive Disorder Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665822240
4005,266,Bipolar I and Bipolar II Disorders Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665822199
4006,266,Major Depressive Disorder Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665822152
4007,266,Persistent Depressive Disorder Update in DSM 5-TR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665822240
4008,355,LCS Study Notes,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665823035
4009,363,Theory of Language Policy,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665826977
4010,355,History of English Outline Activity,,1,0,0,,0,"a:1:{s:10:""printintro"";i:0;}",0,1,1665824804
4011,158,Lecture Presentation: HYBRIDIZATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1665827661
4012,363,Activity Article,,1,0,0,,0,"a:1:{s:10:""printintro"";i:0;}",0,1,1665828284
4013,363,Multilingualism Activity,,1,0,0,,0,"a:1:{s:10:""printintro"";i:0;}",0,2,1665828456
4014,363,MTB-MLE,"<p style=""text-align: right;""></p><p style=""text-align: left;""><span style=""""><span style=""font-size: 0.875rem;""><br></span></span></p><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><p style=""text-align: right;""><span style=""""><p style=""text-align: center;""></p></span></p></div></div></div></div></div></div></div></div><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><div class=""editor-indent"" style=""margin-left: 30px;""><p style=""text-align: right;""><span style=""""><p style=""text-align: center;""><img src=""@@PLUGINFILE@@/bg1.png?time=1665829141257"" alt="""" width=""350"" height=""875"" role=""presentation"" class=""img-fluid atto_image_button_middle"" style=""text-align: left;""></p></span></p></div></div></div></div></div></div></div></div></div>",1,0,0,,0,"a:1:{s:10:""printintro"";i:0;}",0,4,1665829195
4015,363,Class Activity,,1,0,0,,0,"a:1:{s:10:""printintro"";i:0;}",0,3,1665829258
4016,185,Presentation slides: Aerobic Plate Count,"<p dir=""ltr"" style=""text-align: left;"">The presentation discusses methods for Aerobic Plate Count (APC) analysis of bacteria in applicable samples.<br></p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1665834842
4017,839,STORY OF CREATION_LECTURE_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665055799
4018,839,STORY OF CREATION_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665056460
4019,65,Inorganic Medicinals Notes,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665863617
4020,1443,OVERVIEW OF MARKETING,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665886086
4021,1443,LECTURE 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665885902
4022,1443,"SEGMENTATION, TARGETING AND POSITIONING",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665885940
4023,1443,PRODUCT POSITIONING,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665885969
4024,1443,CONSUMER BEHAVIOR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665886022
4025,1443,ORGANIZATIONAL BUYING BEHAVIOR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665886052
4026,121,INTRO TO BIOHAZARD,"<iframe src=""https://docs.google.com/presentation/d/e/2PACX-1vTZcdNXT0_-uFLN_7lWFiLlVirHgER8UUGE0hk7vT57m10rHXERcGrlszu2RZyAhQ/embed?start=false&amp;loop=false&amp;delayms=3000"" frameborder=""0"" width=""640"" height=""389"" allowfullscreen=""true"" mozallowfullscreen=""true"" webkitallowfullscreen=""true""></iframe>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891442
4027,1448,OVERVIEW OF CONSUMER BEHAVIOR,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891491
4028,1448,"MOTIVATION, ABILITY AND OPPORTUNITY",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891534
4029,118,INTRO,"<iframe src=""https://docs.google.com/presentation/d/e/2PACX-1vTZcdNXT0_-uFLN_7lWFiLlVirHgER8UUGE0hk7vT57m10rHXERcGrlszu2RZyAhQ/embed?start=false&amp;loop=false&amp;delayms=3000"" frameborder=""0"" width=""640"" height=""389"" allowfullscreen=""true"" mozallowfullscreen=""true"" webkitallowfullscreen=""true""></iframe>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891581
4030,1448,ATTITUDES & PERSUASION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891598
4031,1448,LEARNING & MEMORY,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665891638
4032,1697,Panukalang Proyekto,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665898033
4033,1697,Panukalang Proyekto - template,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665898215
4034,1674,Kahalagahan at Gamit ng Wika sa Lipunan,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665898618
4035,1675,Kahalagahan at Gamit ng Wika sa Lipunan,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665898761
4036,1676,Kahalagahan at Gamit ng Wika sa Lipunan,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665899113
4037,1674,Mga Sitwasyong Pangwika sa Pilipinas,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665899368
4038,1675,Mga Sitwasyong Pangwika sa Pilipinas,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665899498
4039,1676,Mga Sitwasyong Pangwika sa Pilipinas,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665899640
4040,1631,CE 10 REVIEWER,"<h3 style=""text-align: left;"">Please see attached file for your <u>Q1 CE 10 Exam Reviewer.&nbsp;</u></h3>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665900827
4041,1632,CE 10 REVIEWER,"<h3 style=""text-align: left;"">Please see attached file for your <u>Q1 CE 10 Exam Reviewer.&nbsp;</u></h3>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665900827
4042,1716,REVIEWER FOR MATH 7,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665969470
4043,1717,REVIEWER FOR MATH 7,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665969541
4044,1730,REVIEWER FOR MATH 8,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665978275
4045,1731,REVIEWER FOR MATH 8,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665978327
4046,1182,"Faculty Adviser's Application Form",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665983936
4047,1186,"Faculty Adviser's Application Form",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665983974
4048,1186,FORM: Proposal Defense Grading Sheet,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662622294
4049,1186,FORM: Proposal Defense Form: Comments and Suggestions,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1662622361
4050,1186,"Component of the PROPOSAL DEFENSE (Chapter 1, 2, & 3)",,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665742137
4051,1186,What to prepare for the Proposal Defense?,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665743179
4052,1887,Lecture 4. Data Management and Wrangling  Download HERE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1665994410
4055,1309,Lesson 2.B Bubble Sort,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666001064
4056,1309,Lesson 2.C Insertion Sort,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666001119
4057,1335,Lesson 2.B Bubble SOrt,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666001193
4058,1335,Lesson 2.C Insertion Sort,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666001269
4060,621,MOTIVATION AND LITERACY OF ADULT POPULATION,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666170630
4061,1381,Lesson 1: Intro to NSTP (History and Law),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666232248
4062,1283,Lesson 1 : Intro to NSTP (History and Law),,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666233106
4063,757,PERIOPERATIVE NURSING OVERVIEW PREOPERATIVE PHASE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666244063
4064,757,PERIOPERATIVE NURSING PART 1,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666245878
4065,757,PERIOPERATIVE NURSING PART 2,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666246417
4066,757,PERIOPERATIVE AND POSTOPERATIVE,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666246459
4067,102,1st Ppt in Skin,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666248291
4068,102,2nd Ppt in Skin,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666248432
4069,102,3rd Ppt in Skin,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666248630
4070,102,Module in Integumentary System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666248978
4071,102,1st Ppt in Skeletal System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666250876
4072,102,2nd Ppt in Skeletal System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666251165
4073,102,3rd Ppt in Skeletal System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666251267
4074,102,4th Ppt in Skeletal System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666251505
4075,102,Module in Skeletal System,"<p dir=""ltr"" style=""text-align: left;"">For your reference.</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666251776
4076,1221,Course Outline,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666251922
4077,1157,Course Outline,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666252045
4078,1850,Data Set for Analysis using T - Test in Education,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438485
4079,1850,T - test Independent Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438492
4080,1850,T test Paired Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438518
4081,1850,Data Analysis using T-Test,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438537
4082,1850,Data for Assignment #2 EDUC,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438862
4083,1208,Data Set for Analysis using T - Test in Education,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438485
4084,1208,T - test Independent Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438492
4085,1208,T test Paired Samples,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438518
4086,1208,Data Analysis using T-Test,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438537
4087,1208,Data for Assignment #2 EDUC,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666438862
4088,159,Lecture Presentation: EXpt 3B EXRACTION,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""></p><br><p></p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,2,1666494818
4089,159,Lecture Presentation: Expt 3C: Distillation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666495033
4090,159,Experiment no. 6 PREPARATION OF ASPIRIN,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666499766
4091,159,Lecture Presentation: Preparation of Aspirin,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666503161
4092,204,Lecture Presentation: Electronic Configuration,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666530671
4093,607,RESPIRATORY MEDICATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666530914
4094,204,Lecture Presentation: Periodic Table,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666531126
4095,629,RESPIRATORY MEDICATIONS,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666531912
4096,204,Learning Resources: Module in Periodic TAble,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666535743
4098,205,POST DISCUSSION: OXYGEN PREPARATION AND PROPERTIES,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1608055158
4099,67,Introduction to Basic Immunology PDF,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666567762
4100,558,THE FALL:STORY OF ADAM AND EVE_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,4,1665370920
4101,558,THE FALL OF MAN(ADAM & EVE)_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665142651
4102,870,THE FALL:STORY OF ADAM AND EVE_WS_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,4,1665370920
4103,870,THE FALL OF MAN(ADAM & EVE)_PPT_PDF,,1,0,0,,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",0,2,1665142651
4104,1033,"GMEET RECORDING OCT 24,2022","<p dir=""ltr"" style=""text-align: left;""><a href=""https://drive.google.com/file/d/182zqYIWuVm7etKASvOnGhGPMP5znWaJW/view?usp=sharing"">https://drive.google.com/file/d/182zqYIWuVm7etKASvOnGhGPMP5znWaJW/view?usp=sharing</a>&nbsp;<br></p><p dir=""ltr"" style=""text-align: left;"">FOR YOUR REFERENCE AND TO PLAYBACK on agreed terms for the grades, finals on discussion, recitations, etc</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666579571
4106,1135,PRELIMINARIES - CHAPTERS 1-5 - REFERENCES - APPENDICES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666584417
4107,1139,PRELIMINARIES - CHAPTERS 1-5 - REFERENCES - APPENDICES,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666584417
4108,1041,"GMEET RECORDING OCT 24, 2022","<p dir=""ltr"" style=""text-align: left;"">Agreed terms on grades, adjustments on individual work, grouping, video watching, etc</p>",1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666598509
4109,635,Maternal Newborn Child Health and Nutrition & Family Planning,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666620225
4110,647,Maternal Newborn Child Health and Nutrition & Family Planning,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666620290
4111,661,Maternal Newborn Child Health and Nutrition & Family Planning,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666620348
4112,680,Maternal Newborn Child Health and Nutrition & Family Planning,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666620407
4113,954,Fixation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666677197
4114,954,Dehydration,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666677204
4115,966,Fixation,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666677251
4116,966,Dehydration,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666677261
4117,966,Dehydration,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,0,1666677284
4118,909,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689424
4119,1505,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689454
4120,1434,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689484
4121,1473,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689504
4122,719,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689523
4123,725,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689543
4124,1058,Reference for Reports,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1666689564
