id,course,name,intro,introformat,timemodified
6594,516,"BIOCHEMISTRY EXAM INSTRUCTIONS13Dec22, Tuesday | F...","<p dir=""ltr"" style=""text-align: left;""></p><h4>BIOCHEMISTRY EXAM INSTRUCTIONS<br><span style=""font-weight: normal;""><u>13Dec22, Tuesday | F2F Final Examination&nbsp;</u></span></h4><h4><br><span style=""font-weight: normal;"">Instructions and Reminders:<br></span><span style=""font-weight: normal;"">•Please enter the examination room 15 minutes before the exam schedule. Kindly ask your adviser for the room assignment.&nbsp;<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLecture: MC_102_*, 9:00-10:30AM | 85 points for 90 minutes</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLaboratory: MC_102_LAB*, 10:30-12:00PM | 50 points for 60 minutes</span></h4></div><h4><span style=""font-weight: normal;"">•Topic Coverage: Lesson 6 – Lesson 9<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Blood &amp; Homeostasis</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Immunity</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Development&nbsp;</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Aging</span></h4></div><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">Materials to bring:&nbsp;<br></span><span style=""font-weight: normal;"">•ID/Registration cards, ballpens (black)/ pencil, folder, extra masks, alcohol, snacks, and water.&nbsp;<br></span><span style=""font-weight: normal;"">•Do not fold or bend the answer sheet and always fill the circles fully using a black pen/pencil. Use the folder to cover your answer sheet.<br></span><span style=""font-weight: normal;"">•You may eat your snack and drink water during break time and outside the room. Please do not leave the building.&nbsp;<br></span><span style=""font-weight: normal;"">•No loitering. Once done with the exam, please stay in the room unless dismissed by the Proctor.<br></span><span style=""font-weight: normal;"">•Always observe proper social distancing and examination etiquette.&nbsp;<br></span><span style=""font-weight: normal;"">•NO CHEATING Those who will be caught will be sanctioned and the score will automatically be considered void.</span></h4>



















<br><p></p>",1,1670760640
6595,516,This Special Online Exam is only for those who hav...,"<h4 style=""text-align: left;""><span style=""font-weight: normal;"">This </span>Special Online Exam<span style=""font-weight: normal;""> is only for those who have an <u>approved request</u> from the SLCN office. A gmeet invitation (with a specific date and time)&nbsp; will be sent only to those students.</span></h4>",1,1670753374
6596,486,"BIOCHEMISTRY EXAM INSTRUCTIONS13Dec22, Tuesday | F...","<p dir=""ltr"" style=""text-align: left;""></p><h4>BIOCHEMISTRY EXAM INSTRUCTIONS<br><span style=""font-weight: normal;""><u>13Dec22, Tuesday | F2F Final Examination&nbsp;</u></span></h4><h4><br><span style=""font-weight: normal;"">Instructions and Reminders:<br></span><span style=""font-weight: normal;"">•Please enter the examination room 15 minutes before the exam schedule. Kindly ask your adviser for the room assignment.&nbsp;<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLecture: MC_102_*, 9:00-10:30AM | 85 points for 90 minutes</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLaboratory: MC_102_LAB*, 10:30-12:00PM | 50 points for 60 minutes</span></h4></div><h4><span style=""font-weight: normal;"">•Topic Coverage: Lesson 6 – Lesson 9<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Blood &amp; Homeostasis</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Immunity</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Development&nbsp;</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Aging</span></h4></div><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">Materials to bring:&nbsp;<br></span><span style=""font-weight: normal;"">•ID/Registration cards, ballpens (black)/ pencil, folder, extra masks, alcohol, snacks, and water.&nbsp;<br></span><span style=""font-weight: normal;"">•Do not fold or bend the answer sheet and always fill the circles fully using a black pen/pencil. Use the folder to cover your answer sheet.<br></span><span style=""font-weight: normal;"">•You may eat your snack and drink water during break time and outside the room. Please do not leave the building.&nbsp;<br></span><span style=""font-weight: normal;"">•No loitering. Once done with the exam, please stay in the room unless dismissed by the Proctor.<br></span><span style=""font-weight: normal;"">•Always observe proper social distancing and examination etiquette.&nbsp;<br></span><span style=""font-weight: normal;"">•NO CHEATING Those who will be caught will be sanctioned and the score will automatically be considered void.</span></h4>



















<br><p></p>",1,1670760640
6597,486,This Special Online Exam is only for those who hav...,"<h4 style=""text-align: left;""><span style=""font-weight: normal;"">This </span>Special Online Exam<span style=""font-weight: normal;""> is only for those who have an <u>approved request</u> from the SLCN office. A gmeet invitation (with a specific date and time)&nbsp; will be sent only to those students.</span></h4>",1,1670753374
6598,546,"BIOCHEMISTRY EXAM INSTRUCTIONS13Dec22, Tuesday | F...","<p dir=""ltr"" style=""text-align: left;""></p><h4>BIOCHEMISTRY EXAM INSTRUCTIONS<br><span style=""font-weight: normal;""><u>13Dec22, Tuesday | F2F Final Examination&nbsp;</u></span></h4><h4><br><span style=""font-weight: normal;"">Instructions and Reminders:<br></span><span style=""font-weight: normal;"">•Please enter the examination room 15 minutes before the exam schedule. Kindly ask your adviser for the room assignment.&nbsp;<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLecture: MC_102_*, 9:00-10:30AM | 85 points for 90 minutes</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">oLaboratory: MC_102_LAB*, 10:30-12:00PM | 50 points for 60 minutes</span></h4></div><h4><span style=""font-weight: normal;"">•Topic Coverage: Lesson 6 – Lesson 9<br></span></h4><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Blood &amp; Homeostasis</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Immunity</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Development&nbsp;</span></h4></div><div class=""editor-indent"" style=""margin-left: 30px;""><h4><span style=""font-weight: normal;"">o Biochemistry of Aging</span></h4></div><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">Materials to bring:&nbsp;<br></span><span style=""font-weight: normal;"">•ID/Registration cards, ballpens (black)/ pencil, folder, extra masks, alcohol, snacks, and water.&nbsp;<br></span><span style=""font-weight: normal;"">•Do not fold or bend the answer sheet and always fill the circles fully using a black pen/pencil. Use the folder to cover your answer sheet.<br></span><span style=""font-weight: normal;"">•You may eat your snack and drink water during break time and outside the room. Please do not leave the building.&nbsp;<br></span><span style=""font-weight: normal;"">•No loitering. Once done with the exam, please stay in the room unless dismissed by the Proctor.<br></span><span style=""font-weight: normal;"">•Always observe proper social distancing and examination etiquette.&nbsp;<br></span><span style=""font-weight: normal;"">•NO CHEATING Those who will be caught will be sanctioned and the score will automatically be considered void.</span></h4>



















<br><p></p>",1,1670760640
6599,546,This Special Online Exam is only for those who hav...,"<h4 style=""text-align: left;""><span style=""font-weight: normal;"">This </span>Special Online Exam<span style=""font-weight: normal;""> is only for those who have an <u>approved request</u> from the SLCN office. A gmeet invitation (with a specific date and time)&nbsp; will be sent only to those students.</span></h4>",1,1670753374
6600,1672,Subject Description:&nbsp;This course focuses on t...,"<p dir=""ltr"" style=""text-align: left;""></p><h4><em><strong>Subject Description:</strong></em>&nbsp;</h4><h4>This course focuses on the application of ideas and methods of the social sciences to understand, investigate, and examine challenges of contemporary community life. It focuses on community-action initiatives such as community engagement, solidarity, and citizenship as guided by the core values of human rights, social justice, empowerment and advocacy, gender equality, and participatory development. It aims at enhancing students’ sense of shared identity and willingness to contribute to the pursuit of the common good of the community. It enables students to integrate applied social sciences into community-action initiatives.</h4><br><p></p>",1,1673314016
6601,1672,Definition:Community Engagement is…the process of ...,"<h3 style=""text-align: left;""><span style="""">Definition:</span><br><strong>Community Engagement</strong> <span style=""font-weight: normal;""><em>is…the process of working collaboratively with and through groups of people affiliated by geographic proximity, special interest, or similar situations to address issues affecting the well-being of those people It is a powerful vehicle for bringing about environmental and behavioral changes that will improve the health of the community and its members It often involves partnerships and coalitions that help mobilize resources and influence systems, change relationships among partners, and serve as catalysts for changing policies, programs, and practices (CDC, 1997).</em></span><br><strong>Solidarity:</strong> <span style=""font-weight: normal;""><em>unity or agreement of feeling or action, especially among individuals with a common interest; mutual support within a group.</em></span><br><strong>Citizenship :</strong><span style=""font-weight: normal;""><em>&nbsp;A legal status and relation between an individual and a state that entails specific legal rights and duties.</em></span></h3>",1,1673319168
6603,49,The Trinitian Community Development Section (TCDS)...,"<h3 style=""text-align: left;""><br></h3><p style=""text-align: left;""><strong><br></strong></p><span style=""font-size: 0.9375rem;""><p style=""text-align: left;"" dir=""ltr""><span style=""font-size: 0.9375rem;""><img src=""@@PLUGINFILE@@/TCDS%20Logo.png?time=1596720260388"" alt=""TCDS Logo"" width=""250"" height=""250"" style=""text-align: left;"" class=""img-responsive atto_image_button_right""></span></p><p style=""text-align: left;""><span style=""font-size: 0.9375rem;"">The Trinitian Community Development Section (TCDS) is the official arm for extension programs and services of Trinity University of Asia, supporting its Vision and Mission to lead its constituents to live a life that is God-centered and service-oriented.&nbsp;</span></p></span><p></p><p></p><p style=""text-align: left;"" dir=""ltr""><span style=""font-size: 0.9375rem;"">TCDS primarily ensures that the University Constituency, meaning its students, faculty, staff, and administration, works collaboratively to develop and implement programs and services based on the needs of its partner communities and civil society as a whole, and according to its existing capacities and expertise.</span><br></p>",1,1597388049
6604,49,LEGAL BASIS AND GENERAL GUIDELINES OF THE TCDSIn C... (copy),"<h3 style=""text-align: left;""><strong>LEGAL BASIS AND GENERAL GUIDELINES OF THE TCDS</strong><strong><br></strong></h3><p><br></p><p>In <strong><span class="""" style=""color: rgb(184, 138, 0);"">CHED Memorandum Order NO. 8, s. 2010</span></strong>, Extension refers to the act of communicating and
transferring knowledge and technology to specific sectors and target clienteles (as distinguished
from those enrolled in formal degree programs and course offerings) to enable them to effectively
improve production, community and or institutions, and quality of life, at the same time enhance
the academic and research programs of higher education institutions (HEIs).</p><p>TCDS adheres to the CHED mandate that the Extension program is integrated and shall include
the following components:&nbsp;</p><p></p><ol><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Training programs</span><span class="""" style=""color: rgb(102, 255, 51);""> </span></strong>– non-degree and non-credit course offered by a college or unit;&nbsp;</li><li><span class="""" style=""color: rgb(184, 138, 0);""><strong>Technical assistance and advisory services</strong></span>- to agencies, organization, associations and
other groups;</li><li><span class="""" style=""color: rgb(184, 138, 0);""><strong>Communication/information services</strong></span> – communication and or dissemination of knowledge
and skills in particular client groups through the various means of dissemination such as
person-to-person contact, radio, television, newspaper and other printed materials;</li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Community outreach activities</span></strong>- extension activities conducted increase outside the
university /college, e.g. community-based social services, pilot projects, mobile clinic, etc.; and</li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Technology transfer and utilization</span></strong> – the process of circulating, promoting and marketing
research outputs or technologies to potential users</li></ol><p><br></p><p></p>",1,1596721587
6605,49,"TO KNOW MORE ABOUT TCDS' INSTITUTIONALIZATION AND ...","<h5 style=""text-align: left;""><strong>TO KNOW MORE ABOUT TCDS' INSTITUTIONALIZATION AND HISTORY, PLEASE REFER TO THE LINKS BELOW:</strong></h5>",1,1596780273
6606,49,TRINISYANO- Framework of Community Engagement&nbsp...,"<p dir=""ltr"" style=""text-align: left;""></p><h4><strong>TRINISYANO- Framework of Community Engagement&nbsp;<br></strong><strong>(<em>Kristyanong Trinitian sa Paglilingkod</em>- The Trinitian Brand of Service)</strong></h4><br><p></p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Trinisyano%20Logo.png"" alt=""Trinisyano Logo"" width=""400"" height=""135"" class=""img-responsive atto_image_button_right"">The concept of <strong><span class="""" style=""color: rgb(184, 138, 0);"">TRINISYANO</span></strong> came from the two words, “Trinitian” and “Christian” or
“<em>Kristyano</em>” in Filipino which were combined to represent a brand of service of Trinity University of Asia, thus contributing to its vision, “Premier Christian University in Asia and the
Pacific Transforming Learners into Leaders towards a Humane Society.""<br></p><p dir=""ltr"" style=""text-align: left;"">The “<em>Kristyanong Trinitian sa Paglilingkod</em>” also known as the TRINISYANO exemplifies
Christ distinct way of serving and leading people as He build His church through discipleship,
developing leaders as servants that will continue and sustain His service to the least - the
marginalized sectors (depressed, oppressed, poverty-stricken and struggling) honoring God
through the service to our Country – <strong><span class="""" style=""color: rgb(184, 138, 0);"">Pro Deo et Patria</span></strong>!<br></p><p dir=""ltr"" style=""text-align: left;"">The programs and services of the University to its partner communities and organizations shall
be geared towards building the Trinitian brand of service which also adheres to the Anglican
Communion’s Five (5) Marks of Mission:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""></p><ol><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">To proclaim the Good News of the Kingdom&nbsp;</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">To teach, baptise and nurture new believers</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">To respond to human need by loving service</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">To transform unjust structures of society, to challenge violence of every kind and pursue
peace and reconciliation&nbsp;</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">To strive to safeguard the integrity of creation, and sustain and renew the life of the earth</span></strong></li></ol><p><strong><br></strong></p><h5><strong><em><span class="""" style=""color: rgb(77, 77, 77);"">“To make the greatest impact on society requires first and foremost a great organization, not
just a great program.”- Jim Collins</span></em></strong></h5><p><br></p><p>The Trinitian Community Development Section plays a pivotal role in building and organizing
the community using the perspectives of community development as its main practice framework
through identifying potential leaders, capacitating them with necessary perspectives and tools of
development and to prepare them for community organizing. Thus, transforming their lives in
the achievement of holistic development towards building resilient and empowered communities.
The following goals shall serve as the University’s commitment and stronghold towards the
realization of the Trinitian Brand of Service across all academic and non-academic engagements:<br></p><p></p><ol><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Enhancement of knowledge, skills and attitude of identified leaders in the community to
serve as committed agents of change of their community and the society at large&nbsp;</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Facilitate empowerment of communities through discipleship and servant leadership&nbsp;</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Sustainable and holistic programs and services that respond to the needs of the
communities&nbsp;</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">Engaged administrators, faculty, staff and students in issues of social justice and human
rights through education, information and advocacy</span></strong></li><li><strong><span class="""" style=""color: rgb(184, 138, 0);"">&nbsp;Ensure progressive measures and intervention towards the protection and conservation of
environment</span></strong></li></ol><p><strong><br></strong></p><p>The major academic programs such as the <strong><span class="""" style=""color: rgb(184, 138, 0);"">National Services Training Program (NSTP)</span></strong>,
<strong><span class="""" style=""color: rgb(184, 138, 0);"">Christian Education</span></strong> and the <strong><span class="""" style=""color: rgb(184, 138, 0);"">Service-Learning</span></strong> shall closely coordinate with the Trinitian
Community Development Section (TCDS) to ensure that all efforts and initiatives are concerted
towards contributing to TRINISYANO- The Trinitian Brand of Service.&nbsp;</p><p></p><p></p>",1,1596777507
