id,course,type,name,intro,introformat,duedate,cutoffdate,assessed,assesstimestart,assesstimefinish,scale,grade_forum,grade_forum_notify,maxbytes,maxattachments,forcesubscribe,trackingtype,rsstype,rssarticles,timemodified,warnafter,blockafter,blockperiod,completiondiscussions,completionreplies,completionposts,displaywordcount,lockdiscussionafter
2578,1718,general,TLE 7 INNOVATION,"<p dir=""ltr"" style=""text-align: center;""><a href=""https://www.facebook.com/trinityuniversityofasia/"" target=""_blank""><img src=""@@PLUGINFILE@@/116835706_620671931918706_3324722576650128787_n.png"" alt=""Trinity University of Asia's Basic Education Logo"" width=""700"" height=""194"" class=""atto_image_button_text-top""></a></p><p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/image.png"" alt="""" width=""750"" height=""20"" role=""presentation"" class=""atto_image_button_text-bottom""></p><p dir=""ltr"" style=""text-align: center;""><a href=""http://www.tua.edu.ph/college-news/9062/"" target=""_blank""><img src=""@@PLUGINFILE@@/NETIQUETTE.gif"" alt=""netiquette"" width=""150"" height=""150"" class=""img-responsive atto_image_button_text-top"" style=""font-size: 0.9375rem;""></a><span style=""font-size: 0.9375rem;"">&nbsp;</span><a href=""https://tualearning.com/mod/forum/view.php?id=167333"" target=""_blank""><img src=""@@PLUGINFILE@@/NETIQUETTE%20%281%29.gif"" alt=""ANNOUNCEMENT"" width=""150"" height=""150"" class=""img-responsive atto_image_button_text-top"" style=""font-size: 0.9375rem;""></a><span style=""font-size: 0.9375rem;"">&nbsp;</span><a href=""https://drive.google.com/file/d/1bBPSaZMeE8h_tfdg2ziEI0k8hBILSzdc/view"" target=""_blank""><img src=""@@PLUGINFILE@@/NETIQUETTE%20%283%29.gif?time=1629715286264"" alt=""cg"" width=""150"" height=""150"" class=""img-responsive atto_image_button_text-top"" style=""font-size: 0.9375rem;""></a><span style=""font-size: 0.9375rem;"">&nbsp;</span><a href=""https://tualearning.com/mod/lti/view.php?id=167334"" target=""_blank""><img src=""@@PLUGINFILE@@/NETIQUETTE%20%287%29.gif"" alt=""CLASSIN"" width=""150"" height=""150"" class=""img-responsive atto_image_button_text-top"" style=""font-size: 0.9375rem;""></a><br></p><p dir=""ltr"" style=""text-align: center;""><img src=""@@PLUGINFILE@@/image.png"" alt="""" width=""750"" height=""20"" role=""presentation"" class=""atto_image_button_text-bottom""><br></p><p dir=""ltr"" style=""text-align: center;""><a href=""https://tualearning.com/mod/forum/view.php?id=167335"" target=""_blank""><img src=""@@PLUGINFILE@@/NETIQUETTE%20%288%29.gif"" alt=""TASK"" width=""500"" height=""350"" class=""atto_image_button_text-bottom""></a><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662618009,0,0,0,0,0,0,0,0
2579,92,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662617977,0,0,0,0,0,0,0,0
2580,1886,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662619979,0,0,0,0,0,0,0,0
2581,1887,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662620129,0,0,0,0,0,0,0,0
2582,749,general,Philippine Policies for Elderly Welfare,"<p dir=""ltr"" style=""text-align: left;"">Write anything on what you can say about the following policies and laws. Anyone must have an opinion, and you can also comment on others' feedback. Please keep all comments professional and academic.</p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662614424,0,0,0,0,0,0,0,0
2583,1886,general,Discussion: Personality in Workplace,"<h3>Instruction</h3>
<p dir=""ltr"" style=""text-align: left;"">
    </p><ol>
        <li>Post your response to the discussion prompt given below.&nbsp;This posting should be a minimum of one short paragraph and a maximum of two paragraphs. Word totals for this post should be in the 100–200-word range.</li>
        <li>After you have created your initial post, look over the discussion posts of your classmates and give at least two thoughtful responses to two different classmates (one per classmate).&nbsp;A response posting should be a minimum of one short paragraph. Word totals for these posts should be in the 75–100-word range. Whether you agree or disagree, explain why with supporting evidence and concepts from the readings or a related experience. Include a reference, link, or citation when appropriate. The goal of your response posts is to extend discussions already taking place or pose new possibilities or opinions not previously voiced. Your goal should be to motivate the group discussion and present a creative approach to the topic.<br></li></ol><br><ol>
    </ol>
    <h3>Discussion Prompt</h3>
    <p></p>
    <p dir=""ltr"" style=""text-align: left;""><span style=""font-size: calc(0.90375rem + 0.045vw); -webkit-text-size-adjust: 100%;"">Take an online personality test&nbsp;to measure the Big Five factors (you can search for “Big Five personality test,” or&nbsp;<a href=""https://www.truity.com/test/big-five-personality-test"" target=""_blank"">access an online Big Five Personalist test here</a>).&nbsp;</span></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: calc(0.90375rem + 0.045vw); -webkit-text-size-adjust: 100%;"">Which factors did you score highest in? Explain how your traits would help you excel in your current or previous jobs.</span></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1597260690,0,0,0,0,0,0,0,0
2584,281,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660196284,0,0,0,0,0,0,0,0
2585,281,general,Forum Participation Guidelines,"<p dir=""ltr"" style=""text-align: left;""></p><div>A&nbsp;<strong>forum&nbsp;</strong>is an asynchronous activity that you are required to accomplish for every lesson that we discuss. Our forum is an open space for you to be able to share to everyone your ideas and even opinions to others. After all, in our class, we learn from each other!&nbsp;</div><div><br></div><div>You may even post your own questions in the forum in order to invite your fellow learners to a more engaging interaction.&nbsp;&nbsp;<strong>The more interactive you are in the forum, the more chances that you have to receive high points in recitation.&nbsp;</strong></div><div><br></div><div><p>I expect that you will all be respectful of each other, but I ask you to review the following bulleted rules of engagement:&nbsp;</p><ul><li><p>Contributions in the group discussion will support the creation of an inclusive learning community;</p></li><li><p>Respect different viewpoints and experiences;</p></li><li><p>Be mindful of the impact the views and experiences you share may have on other learners</p></li></ul></div><br><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662551790,0,0,0,0,0,0,0,0
2586,377,qanda,Pre-Writing Strategies / Techniques,,1,0,0,0,0,0,100,0,0,10485760,9,0,1,0,0,1662630748,0,0,0,0,0,0,0,0
2588,675,general,ANNOUNCEMENTS,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">This forum will be utilized for announcements, updates and instructions necessary for the course undertaking.</p><p dir=""ltr"">Always check this wall when you visit TUA TLC for you to get updated.</p><p dir=""ltr""><br></p><p dir=""ltr"">- Sir Icoy</p><br><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662648602,0,0,0,0,0,0,0,0
2589,692,general,ANNOUNCEMENTS,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr"">This forum will be utilized for announcements, updates and instructions necessary for the course undertaking.</p><p dir=""ltr"">Always check this wall when you visit TUA TLC for you to get updated.</p><p dir=""ltr""><br></p><p dir=""ltr"">- Sir Icoy</p><br><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662648753,0,0,0,0,0,0,0,0
2590,646,general,"INSTRUCTION FOR SEP 9, 2022","<p dir=""ltr"" style=""text-align: left;"">FOR MEDICATION ADMINISTRATION AND SAFETY &nbsp;MODULE:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">1. We will have a Independent study time</p><p dir=""ltr"" style=""text-align: left;"">2. Read the chapter in your book regarding MAS.</p><p dir=""ltr"" style=""text-align: left;"">- Use the given powerpoint as your guide</p><p dir=""ltr"" style=""text-align: left;"">- we will have a synthesis session on our first session for your cardio-renal module</p><p dir=""ltr"" style=""text-align: left;"">3. Submit the posted activity on September 17, 2022; 6:00PM</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;"">Thank you!</span><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662650646,0,0,0,0,0,0,0,0
2591,671,general,"INSTRUCTION FOR SEP 9, 2022","<p dir=""ltr"" style=""text-align: left;"">FOR MEDICATION ADMINISTRATION AND SAFETY &nbsp;MODULE:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">1. We will have a Independent study time</p><p dir=""ltr"" style=""text-align: left;"">2. Read the chapter in your book regarding MAS.</p><p dir=""ltr"" style=""text-align: left;"">- Use the given powerpoint as your guide</p><p dir=""ltr"" style=""text-align: left;"">- we will have a synthesis session on our first session for your cardio-renal module</p><p dir=""ltr"" style=""text-align: left;"">3. Submit the posted activity on September 17, 2022; 6:00PM</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;"">Thank you!</span><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662650646,0,0,0,0,0,0,0,0
2592,685,general,"INSTRUCTION FOR SEP 9, 2022","<p dir=""ltr"" style=""text-align: left;"">FOR MEDICATION ADMINISTRATION AND SAFETY &nbsp;MODULE:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;"">1. We will have a Independent study time</p><p dir=""ltr"" style=""text-align: left;"">2. Read the chapter in your book regarding MAS.</p><p dir=""ltr"" style=""text-align: left;"">- Use the given powerpoint as your guide</p><p dir=""ltr"" style=""text-align: left;"">- we will have a synthesis session on our first session for your cardio-renal module</p><p dir=""ltr"" style=""text-align: left;"">3. Submit the posted activity on September 17, 2022; 6:00PM</p><p dir=""ltr"" style=""text-align: left;""><br></p><p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.875rem;"">Thank you!</span><br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662650646,0,0,0,0,0,0,0,0
2596,194,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662653891,0,0,0,0,0,0,0,0
2597,1416,general,FITNESS JOURNAL,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662372305,0,0,0,0,0,0,0,0
2598,126,general,FITNESS JOURNAL,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662372305,0,0,0,0,0,0,0,0
2599,92,general,FITNESS JOURNAL,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662372305,0,0,0,0,0,0,0,0
2600,505,general,FITNESS JOURNAL,,1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1662372305,0,0,0,0,0,0,0,0
2601,1888,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1662694054,0,0,0,0,0,0,0,0
2602,1718,general,ANNOUNCEMENT,"<h3 style=""text-align: left;""><br></h3>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1629779467,0,0,0,0,0,0,0,0
2603,1718,general,"TODAY'S TASK","<h3 style=""text-align: left;""><br></h3>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1629780169,0,0,0,0,0,0,0,0
2604,370,news,Announcements,General news and announcements,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1660196488,0,0,0,0,0,0,0,0
2605,391,general,Activity 3 - Video Analysis,"<p dir=""ltr"" style=""text-align: left;""><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HcLMlY6R7RM"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></p><p dir=""ltr"">Watch the video and make a generalization on how assesment must be done in a classroom setup.&nbsp; I am encourage all to give your thoughts on your classmates' responses either by agreement or constructive disagreement.&nbsp;</p><p dir=""ltr"">Before you can proceed to the next part of this course, you must post 1 disucusion and respond to at least 1 reply to posted discussion. Active involvement of everyone is desired.</p><p></p>",1,0,0,0,0,0,100,0,0,512000,9,0,1,0,0,1631930496,0,0,0,1,1,1,0,0
